name,address,sentiment_compound,n_reviews_scored,pct_positive
Malabar Kitchen,"Juma Masjid, OPH Road, Commercial Street, Bangalore",-0.412,2.0,0.0
Malabar Kitchen,"Serinity Hostel, 1St Cross, 1St Main Road, Bharati Layout, BTM, Bangalore",0.906,1.0,1.0
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.475,110.0,0.791
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.472,75.0,0.787
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.454,50.0,0.76
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.405,60.0,0.683
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.428,95.0,0.716
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.437,115.0,0.73
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.404,50.0,0.72
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.419,60.0,0.717
Malabar Mandra,"Shop 225, 1st Main, 1st Block, Near HDFC Bank, S.T. Bed, Koramangala 1st Block, Bangalore",0.404,80.0,0.7
Malabar Mess,"75/1, Hulimavu Gate, Bannerghatta Road, Bangalore",0.414,15.0,0.733
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.731,50.0,0.88
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.769,55.0,0.909
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.736,45.0,0.889
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.646,30.0,0.833
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.591,25.0,0.8
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.776,90.0,0.9
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.686,40.0,0.85
Malabar Mint,"63, JNC Road, Koramangala 5th Block, Bangalore",0.714,40.0,0.875
Malabar Restaurant,"Kamadhenu Layout, Phase II, Electronic City, Bangalore",0.706,4.0,1.0
Malabar Tasty Restaurant,"727, Tulasi Theatre Road, Marathahalli, Bangalore",0.4,4.0,0.75
Malabar Treat,"8th Cross, Venkatapura Main Road, Koramangala 1st Block, Bangalore",0.913,1.0,1.0
Malabar Xpress,"93, 17th Main Road, Koramangala 5th Block, Bangalore",0.628,2.0,1.0
Malabar Xpress,"93, 17th Main Road, Koramangala 5th Block, Bangalore",0.537,1.0,1.0
Malenadu Kitchen,"19/3A, Next To Metro Cash And Carry, Konanakunte Cross, Kanakapura Road, Bangalore",0.816,3.0,1.0
Malgudi Natti Style Hotel,"AMCO Colony, Koti Hosahalli, Sahakara Nagar, Bangalore",0.814,4.0,1.0
Malgudi's Donne Biriyani,"54/2, MKK Road, Srirampura, Opposite Devaiah Park, Rajajinagar, Bangalore",0.881,1.0,1.0
Malhar Maharashtrian Cuisine,"16, Survey Number 13, Omkar Nagar, Arekere, Bannerghatta Road, Bangalore",0.909,2.0,1.0
Malhari Juice & Chats,"Foodcourt, Soul Space Spirit, 5th Floor, Bellandur Village, Varthur Hobli, Bellandur, Bangalore",-0.709,1.0,0.0
Malleshwaram Dosa Corner,"251, 17th Cross Road, Malleshwaram West, Malleshwaram, Bangalore",0.354,4.0,0.75
Malleshwaram Dosa Corner,"251, 17th Cross Road, Malleshwaram West, Malleshwaram, Bangalore",0.694,4.0,1.0
Mallige,"Hotel Paraag, 3, Rajbhavan Road, Race Course Road, Bangalore",-0.42,1.0,0.0
Mallnad Hotel,"Saraswathipur Main Road, Oppsite Sri Sathya Santhi Ganapathi Temple, Nandini Layout, Rajajinagar, Bangalore",0.958,1.0,1.0
"Malnad Blossom, Coffee & Cream","1309, 9th Cross, 1st Phase, JP Nagar, Bangalore",0.993,1.0,1.0
"Malnad Blossom, Coffee & Cream","1309, 9th Cross, 1st Phase, JP Nagar, Bangalore",0.537,11.0,0.818
Malnad Military Hotel,"337, 1st B Main, Koramangala 7th Block, Bangalore",0.817,39.0,0.949
Malnad Military Hotel,"337, 1st B Main, Koramangala 7th Block, Bangalore",-0.932,1.0,0.0
Malties - Radisson Blu,"Radisson Blu, 90/4, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore",0.833,4.0,1.0
Mama Mia!,"12th Main Road Junction, Double Road, Indiranagar, Bangalore",0.698,10.0,0.9
Mama Mia!,"12th Main Road Junction, Double Road, Indiranagar, Bangalore",0.72,11.0,0.909
Mama Mia!,"12th Main Road Junction, Double Road, Indiranagar, Bangalore",0.734,13.0,1.0
Mama Mia!,"12th Main Road Junction, Double Road, Indiranagar, Bangalore",0.746,13.0,1.0
Mama Mia!,"73/3, Railway Parallel Road, Kumara Park West, Seshadripuram, Bangalore",0.926,2.0,1.0
Mama Mia!,"73/3, Railway Parallel Road, Kumara Park West, Seshadripuram, Bangalore",0.94,3.0,1.0
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",0.933,124.0,1.0
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",0.883,112.0,0.973
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",0.868,87.0,0.966
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",0.868,61.0,0.984
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",0.874,107.0,0.972
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",0.907,123.0,0.992
Mamaji's,"AJM Heights Builders And Developers, 4th Main Road, 4th Block, HBR Layout, Bangalore",0.914,1.0,1.0
Mamaji's,"AJM Heights Builders And Developers, 4th Main Road, 4th Block, HBR Layout, Bangalore",0.725,12.0,0.917
Mamaji's,"AJM Heights Builders And Developers, 4th Main Road, 4th Block, HBR Layout, Bangalore",0.73,12.0,0.917
Mamaji's,"Opposite Juvairiah High School, Goalhalli Road, Shikaripallya, Electronic City, Bangalore",0.187,4.0,0.5
Mamatha Restaurant,"9, Roopenagrahara, Behind Mahendra Showroom, Bommanahalli, Bangalore",-0.163,265.0,0.192
Mamatha Restaurant,"9, Roopenagrahara, Behind Mahendra Showroom, Bommanahalli, Bangalore",-0.084,111.0,0.279
Mamatha Restaurant,"9, Roopenagrahara, Behind Mahendra Showroom, Bommanahalli, Bangalore",-0.115,92.0,0.261
Mamatha Restaurant,"9, Roopenagrahara, Behind Mahendra Showroom, Bommanahalli, Bangalore",-0.121,248.0,0.226
Mamatha Restaurant,"No 9 Roopenagrahara, backside of Mahendra showroom, BomNahalli, Bangalore",-0.075,217.0,0.3
Mamatha Restaurant,"No 9 Roopenagrahara, backside of Mahendra showroom, BomNahalli, Bangalore",-0.079,134.0,0.284
Mamatha Restaurant,"No 9 Roopenagrahara, backside of Mahendra showroom, BomNahalli, Bangalore",-0.063,130.0,0.308
Mamatha Restaurant,"No 9 Roopenagrahara, backside of Mahendra showroom, BomNahalli, Bangalore",-0.007,40.0,0.45
Mambos Cafe,"98, Coles Road, Frazer Town, Bangalore",0.924,5.0,1.0
Mamma Mexicana,"1 MG Road Mall, MG Road, Bangalore",-0.17,5.0,0.4
Mamma Mexicana,"1 MG Road Mall, MG Road, Bangalore",-0.155,5.0,0.4
Mamma Mexicana,"1 MG Road Mall, MG Road, Bangalore",0.026,6.0,0.5
Manasa Andhra Style Multi Cuisine Restaurant,"V2, 3rd Cross Road, Next to Canara Bank Phase 1, Electronic City, Bengaluru",-0.055,3.0,0.333
Manasa Fishland,"80 Feet Road, Subbianaipalya, Opposite Patil Public School, Kalyan Nagar, Bangalore",0.786,5.0,1.0
Manasa Fishland,"80 Feet Road, Subbianaipalya, Opposite Patil Public School, Kalyan Nagar, Bangalore",0.68,3.0,1.0
Manashi Paratha & Pav Bhaji,"18th cross, Service road Opposite House of Commons, HSR",0.421,1.0,1.0
Manbhavan Premium Thali Restaurant,"10, 2nd Floor, VR Bengaluru, Whitefield Main Road, Whitefield, Bangalore",0.748,18.0,0.944
Manchow,"2nd Floor, Sai Durga Enclave, 833/1, Outer Ring Road, Bellandur, Bangalore",0.588,4.0,0.75
Manchow,"2nd Floor, Sai Durga Enclave, 833/1, Outer Ring Road, Bellandur, Bangalore",0.837,4.0,1.0
Manchu Cafe,"6, 3rd B Cross, 18th Main, Kuvempu Nagar, BTM, Bangalore",0.877,4.0,1.0
Manchu Cafe,"6, 3rd B Cross, 18th Main, Kuvempu Nagar, BTM, Bangalore",0.949,3.0,1.0
Mandara - Imera Spa & Resort,"112, Kagganur Village, Bagalur Road, Hosur Border, Sarjapur Road, Bangalore",0.245,34.0,0.618
Mandarin Box,"Hotel High Gates, 33, Church Street",0.659,10.0,0.9
Mandarin Box,"Hotel High Gates, 33, Church Street",0.664,10.0,0.9
Mandarin Box,"Hotel High Gates, 33, Church Street",0.692,9.0,0.889
Mandi,"949, 2nd Floor, 24th Main, 2nd Phase, JP Nagar, Bangalore",0.986,1.0,1.0
Mandya Gowdru Donne Biriyani,"7th Cross Road, Agara Village, 1st Sector, HSR, Bangalore",0.372,4.0,0.75
Mandya Gowdru Hotel,"418/37/1, ITPL Main Road, Next to HDFC Bank, Brookefield, Bangalore",0.452,2.0,0.5
Mandya Umesh Nati Style Hotel,"4, 1st Cross Road, Marathahalli, Bangalore",0.958,1.0,1.0
Mane Holige,"Opposite Ganesha Temple Circle, 4th Block, Jayanagar, Bangalore",0.857,11.0,1.0
Mane Holige,"Opposite Ganesha Temple Circle, 4th Block, Jayanagar, Bangalore",0.876,11.0,1.0
Mane Thindi,"295/A, 7th Main road, 7th Block, 3rd Stage, Banashankari, Bangalore",0.457,79.0,0.797
Mane Thindi,"295/A, 7th Main road, 7th Block, 3rd Stage, Banashankari, Bangalore",0.466,107.0,0.813
Mangala Hotel,"10, HDFC Bank Street, Bellandur Gate, Sarjapur Road, Bangalore",0.83,1.0,1.0
Mangala Hotel,"5, 1st Main, Jakkasandra Extension, Koramangala 1st Block, Bangalore",0.888,1.0,1.0
Mangala's Tea Time Cafe,"5, 1st Main, Jakkasandra Extension, Koramangala 1st Block, Bangalore",0.244,4.0,0.25
Mangalore Lunch Home,"10, Opposite Hennur Bus DPO, HBR Layout, Bangalore",0.356,1.0,1.0
Mangalore Lunch Home,"10/35, Mariyappa Building, Opposite IETE, 1st Main, Bellary Main Road, Ganganagar, RT Nagar, Bangalore",0.869,1.0,1.0
Mangalore Lunch Home,"82, Tavarekere Main Road",0.466,17.0,0.765
Mangalore Lunch Home,"82, Tavarekere Main Road",0.457,22.0,0.773
Mangalore Lunch Home,"SJR Teck Park, Plot 13, 14, 15, EpIp Area, Whitefield, Bangalore",-0.031,4.0,0.5
Mangalore Pearl,"197/F, 8th B Main, 27th Cross, 3rd Block, Jayanagar, Bangalore",0.943,1.0,1.0
Mangalore Pearl,"197/F, 8th B Main, 27th Cross, 3rd Block, Jayanagar, Bangalore",0.943,1.0,1.0
Mangalore pearl - Seafood Restaurant,"3, Coles Road, Frazer Town, Bangalore",0.822,10.0,1.0
Mangalore pearl - Seafood Restaurant,"3, Coles Road, Frazer Town, Bangalore",0.77,10.0,1.0
Mangalore pearl - Seafood Restaurant,"3, Coles Road, Frazer Town, Bangalore",0.791,10.0,1.0
Mangalore pearl - Seafood Restaurant,"5/1, Skywalk Building, Assaye Road, Ulsoor, Bangalore",0.903,9.0,1.0
Mangalore pearl - Seafood Restaurant,"5/1, Skywalk Building, Assaye Road, Ulsoor, Bangalore",0.903,9.0,1.0
Mangalore pearl - Seafood Restaurant,"5/1, Skywalk Building, Assaye Road, Ulsoor, Bangalore",0.911,10.0,1.0
Mangalore pearl - Seafood Restaurant,"5/1, Skywalk Building, Assaye Road, Ulsoor, Bangalore",0.912,11.0,1.0
Mango Greens,"99/4, Nataraja Layout, 7th Phase, JP Nagar, Bangalore",0.861,5.0,1.0
Mango Tree Grand,"Sai Durga Enclave, Salarpuria Soft Zone, Beside Shell Petrol Bunk, Maratahalli, Outer Ring Road, Bellandur, Bangalore",0.617,5.0,1.0
Mango Tree Grand,"Sai Durga Enclave, Salarpuria Soft Zone, Beside Shell Petrol Bunk, Maratahalli, Outer Ring Road, Bellandur, Bangalore",0.673,4.0,1.0
Mango Tree- The Beer Garden,"99/4, Nataraja Layout, 7th Phase, JP Nagar, Bangalore",0.834,9.0,1.0
Mango Tree- The Beer Garden,"99/4, Nataraja Layout, 7th Phase, JP Nagar, Bangalore",0.877,8.0,1.0
Manhattan,"40/2, Lavelle Road, Bangalore",0.965,1.0,1.0
Mani's Dum Biryani,"13, 1st Floor, Above Amba Bajaj, Sarjapur Marthahalli Outer Ring Road, Bellandur, Bangalore",0.707,11.0,0.909
Mani's Dum Biryani,"13, 1st Floor, Above Amba Bajaj, Sarjapur Marthahalli Outer Ring Road, Bellandur, Bangalore",0.715,11.0,0.909
Mani's Dum Biryani,"13, 1st Floor, Above Amba Bajaj, Sarjapur Marthahalli Outer Ring Road, Bellandur, Bangalore",0.798,12.0,1.0
Mani's Dum Biryani,"15, 1st Main, 1st Block, Jakkasandra, Koramangala, Koramangala 1st Block, Bangalore",0.905,3.0,1.0
Mani's Dum Biryani,"15, 1st Main, 1st Block, Jakkasandra, Koramangala, Koramangala 1st Block, Bangalore",0.869,2.0,1.0
Mani's Dum Biryani,"18/1, 1st Floor, Haudin Road, Ulsoor, Bangalore",0.334,6.0,0.667
Mani's Dum Biryani,"18/1, 1st Floor, Haudin Road, Ulsoor, Bangalore",0.333,6.0,0.667
Mani's Dum Biryani,"18/1, 1st Floor, Haudin Road, Ulsoor, Bangalore",0.334,6.0,0.667
Mani's Dum Biryani,"471, Kothanur Dinne Main Road, 1st Floor, RBI Layout, 7th Phase, JP Nagar, Bangalore",0.523,7.0,0.857
Mani's Dum Biryani,"471, Kothanur Dinne Main Road, 1st Floor, RBI Layout, 7th Phase, JP Nagar, Bangalore",0.541,7.0,0.857
Mani's Dum Biryani,"471, Kothanur Dinne Main Road, 1st Floor, RBI Layout, 7th Phase, JP Nagar, Bangalore",0.5,6.0,0.833
Mani's Dum Biryani,"474, Ground Floor, 10th Main, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",0.513,7.0,0.714
Mani's Dum Biryani,"474, Ground Floor, 10th Main, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",0.606,8.0,0.875
Mani's Dum Biryani,"5AC-418, First Floor, 5A Cross, Second Stage, HRBR Layout, Kalyan Nagar, Bangalore",0.615,4.0,1.0
Mani's Dum Biryani,"5AC-418, First Floor, 5A Cross, Second Stage, HRBR Layout, Kalyan Nagar, Bangalore",0.674,3.0,1.0
Mani's Dum Biryani,"7, Ground Floor, Sowbhagya Complex, Munnekollala, Marathahalli, Bangalore",0.883,7.0,1.0
Mani's Dum Biryani,"7, Ground Floor, Sowbhagya Complex, Munnekollala, Marathahalli, Bangalore",0.852,7.0,1.0
Mani's Dum Biryani,"88, KK Centre, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",0.623,10.0,0.8
Mani's Dum Biryani,"88, KK Centre, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",0.593,9.0,0.778
Mani's Dum Biryani,"88, KK Centre, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",0.595,9.0,0.778
Mani's Dum Biryani,"Plot 7,1st Floor, Prashanth Layout, Whitefield, Bangalore",0.638,12.0,0.833
Manifest Cafe,"#9, 5th Cross, 7th Main, Dwaraka Nagar, Near PESIT College, Hosakerehalli, Banashankari 3rd Stage, Bangalore",0.932,2.0,1.0
Manjit Da Dhaba,"107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town, Bangalore",0.803,7.0,1.0
Manjit Da Dhaba,"107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town, Bangalore",0.838,9.0,1.0
Manjit Da Dhaba,"107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town, Bangalore",0.807,7.0,1.0
Manjit Da Dhaba,"107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town, Bangalore",0.79,6.0,1.0
Manju's Kitchen,"10, Subedar Gardan, Sri Krishna Temple Road, 1st Stage, Indiranagar, Bangalore",0.084,8.0,0.5
Manjushree Upahara,"5th Main, Arekere Mico Layout, Bannerghatta Road, Bangalore",0.907,1.0,1.0
Manjushree Veg,"Number 86, 5th Main, 4th Cross, Arekere MICO Layout, Bannerghatta Road, Bangalore",0.575,1.0,1.0
Manshi Paratha & Pav Bhaji,"1151, 22nd Cross, 22nd B Main, Sector 2, HSR, Bangalore",0.014,4.0,0.25
Mantap Ice Cream,"Shop 4, Alankar Pearl Plaza, Kempegowda Circle, Tank Bund Road, Balepete, Majestic, Bangalore",0.571,1.0,1.0
MAP- My Appetite Place,"1, 328, 27th Main, 21st Cross, Sector 2, HSR, Bangalore",0.949,5.0,1.0
MAP- My Appetite Place,"1, 328, 27th Main, 21st Cross, Sector 2, HSR, Bangalore",0.949,5.0,1.0
Marahaba,"11,80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",0.1,5.0,0.6
Marahaba,"11,80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",0.125,5.0,0.6
Marahaba,"11,80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",0.125,5.0,0.6
Marahaba,"11,80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",0.125,5.0,0.6
Maraheb Restaurant,"414, 5th D Main Road, HRBR Layout 2nd Block, Kalyan Nagar, Bangalore",0.91,7.0,1.0
Maraheb Restaurant,"414, 5th D Main Road, HRBR Layout 2nd Block, Kalyan Nagar, Bangalore",0.909,4.0,1.0
Marakachi,"2116, HRBR Layout, 2nd block, Kalyan Nagar, Bangalore",0.042,2.0,0.5
Marakachi,"2116, HRBR Layout, 2nd block, Kalyan Nagar, Bangalore",0.042,2.0,0.5
Maratha Darshan,"4, Miller Tank Road, Queens Road Cross, Cunningham Road Area, Cunningham Road, Bangalore",0.798,113.0,0.991
Maratha Darshan,"4, Miller Tank Road, Queens Road Cross, Cunningham Road Area, Cunningham Road, Bangalore",0.754,258.0,0.961
Maratha Darshan,"4, Miller Tank Road, Queens Road Cross, Cunningham Road Area, Cunningham Road, Bangalore",0.793,15.0,1.0
Maratha Darshan,"4, Miller Tank Road, Queens Road Cross, Cunningham Road Area, Cunningham Road, Bangalore",0.754,54.0,0.944
Maratha Darshan,"4, Miller Tank Road, Queens Road Cross, Cunningham Road Area, Cunningham Road, Bangalore",0.697,135.0,0.933
Maratha Darshan,"4, Miller Tank Road, Queens Road Cross, Cunningham Road Area, Cunningham Road, Bangalore",0.686,149.0,0.919
Marathi Biriyani House,"25, Gover Road, Cox Town, Frazer Town, Bangalore",0.725,1.0,1.0
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",0.884,60.0,1.0
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",0.881,24.0,1.0
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",0.891,52.0,1.0
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",0.886,78.0,1.0
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",0.899,82.0,1.0
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",0.904,24.0,1.0
Maravanthe,"Stall 2, Q Court, Garuda Mall, 3rd Floor, Magrat Road, Brigade Road, Bangalore",-0.834,1.0,0.0
Marenahalli Donne Biriyani,"24, 1st A Cross, 2nd Phase, Main Road, JP Nagar, Bangalore",0.687,3.0,1.0
Marhaba,"172,Vega Mall City, 3rd Floor, Srinivasa Industrial Estate,Billekahalli, Bannerghatta Road, Bangalore",0.683,2.0,1.0
Marhaba,"1st Floor, Food Court, Inorbit Mall, EPIP Area, Whitefield, Bangalore",0.702,5.0,1.0
Marhaba,"1st Floor, Food Court, Inorbit Mall, EPIP Area, Whitefield, Bangalore",0.702,5.0,1.0
Marhaba,"3rd Floor, Mantri Square, Sampige Road, Malleshwaram, Bangalore",0.296,184.0,0.717
Marhaba,"3rd Floor, Mantri Square, Sampige Road, Malleshwaram, Bangalore",0.33,234.0,0.735
Marhaba,"FC K06A, 4th Floor, MSR Regaliaa, Elements Mall, Nagawara, Bangalore",0.58,55.0,0.855
Marhaba,"FC K06A, 4th Floor, MSR Regaliaa, Elements Mall, Nagawara, Bangalore",0.612,40.0,0.875
Maria Taste Circle,"1st Main, Sree Ramanjaneya Layout, Marathahalli, Bangalore",0.093,7.0,0.571
Maria Taste Circle,"1st Main, Sree Ramanjaneya Layout, Marathahalli, Bangalore",0.339,7.0,0.714
Maria's Goan Kitchen,"360, 1st Floor, 1st Main, Koramangala 7th Block, Bangalore",0.313,3.0,0.667
Maria's Goan Kitchen,"360, 1st Floor, 1st Main, Koramangala 7th Block, Bangalore",0.562,5.0,0.8
Maria's Goan Kitchen,"360, 1st Floor, 1st Main, Koramangala 7th Block, Bangalore",0.622,6.0,0.833
Maria's Goan Kitchen,"360, 1st Floor, 1st Main, Koramangala 7th Block, Bangalore",0.473,4.0,0.75
Marigold Fine Dine Restaurant,"The Twin Oaks, No 1/5, Nallurahalli Circle, Whitefield, Bangalore",0.611,5.0,0.8
Marigold Fine Dine Restaurant,"The Twin Oaks, No 1/5, Nallurahalli Circle, Whitefield, Bangalore",0.531,4.0,0.75
Mark,"Sector 2, HSR, Bangalore",0.533,3.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.931,112.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.936,127.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.935,88.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.93,102.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.932,98.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.928,179.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.929,128.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.927,123.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.889,29.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.937,124.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.932,131.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.949,149.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.92,50.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.937,168.0,1.0
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",0.95,58.0,1.0
Marley's Bistro,"Shop 6, Ajmera Avenue, Neeladri Road, Phase1, Electronic City, Bangalore",0.944,2.0,1.0
Marmaris,"Next Infosys Gate 6, Electronic City, Bangalore",0.907,4.0,1.0
Mars Chicken Delight,"17, 7th Main, Opposite To SBI Bank, Koramangala 1st Block, Bangalore",0.94,1.0,1.0
Mars Chicken Delight,"17, 7th Main, Opposite To SBI Bank, Koramangala 1st Block, Bangalore",0.94,1.0,1.0
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.99,1.0,1.0
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.748,74.0,0.892
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.681,54.0,0.852
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.534,34.0,0.765
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.828,114.0,0.939
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.667,44.0,0.841
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.733,59.0,0.881
Martino's,"1004, 80 Feet Road Near Wipro circle, Koramangala 1st Block, Bengaluru",0.644,40.0,0.825
